Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_34_103,VPWR,li1,55.6600,106.0800,1.799945
FILLER_34_89,VPWR,li1,46.6900,106.0800,1.799951
FILLER_34_85,VPWR,li1,45.5400,106.0800,1.799953
FILLER_34_83,VPWR,li1,43.9300,106.0800,1.799955
FILLER_34_79,VPWR,li1,42.0900,106.0800,1.799958
FILLER_34_73,VPWR,li1,40.4800,106.0800,1.799958
FILLER_34_65,VPWR,li1,36.3400,106.0800,1.799963
FILLER_34_53,VPWR,li1,32.6600,106.0800,1.799967
FILLER_34_41,VPWR,li1,27.1400,106.0800,1.799973
FILLER_34_29,VPWR,li1,21.6200,106.0800,1.799980
FILLER_34_27,VPWR,li1,18.1700,106.0800,1.799979
FILLER_34_21,VPWR,li1,15.4100,106.0800,1.799978
FILLER_34_14,VPWR,li1,12.1900,106.0800,1.799977
FILLER_34_3,VPWR,li1,7.5900,106.0800,1.799977
FILLER_33_216,VPWR,li1,106.7200,100.6400,1.799891
FILLER_33_203,VPWR,li1,99.5900,100.6400,1.799894
FILLER_33_191,VPWR,li1,96.1400,100.6400,1.799897
FILLER_33_149,VPWR,li1,76.8200,100.6400,1.799910
FILLER_33_137,VPWR,li1,71.3000,100.6400,1.799917
FILLER_33_125,VPWR,li1,65.7800,100.6400,1.799921
FILLER_33_113,VPWR,li1,60.2600,100.6400,1.799927
FILLER_33_111,VPWR,li1,56.8100,100.6400,1.799933
FILLER_33_105,VPWR,li1,55.2000,100.6400,1.799933
FILLER_33_93,VPWR,li1,51.0600,100.6400,1.799938
FILLER_33_81,VPWR,li1,45.5400,100.6400,1.799947
FILLER_33_69,VPWR,li1,40.0200,100.6400,1.799952
FILLER_33_57,VPWR,li1,34.5000,100.6400,1.799958
FILLER_33_48,VPWR,li1,29.4400,100.6400,1.799965
FILLER_33_39,VPWR,li1,24.3800,100.6400,1.799973
FILLER_33_27,VPWR,li1,20.7000,100.6400,1.799979
FILLER_33_23,VPWR,li1,16.3300,100.6400,1.799977
FILLER_33_13,VPWR,li1,11.7300,100.6400,1.799975
FILLER_33_3,VPWR,li1,7.5900,100.6400,1.799974
FILLER_32_217,VPWR,li1,105.5700,100.6400,1.799892
FILLER_32_205,VPWR,li1,102.5800,100.6400,1.799893
FILLER_32_185,VPWR,li1,91.3100,100.6400,1.799898
FILLER_32_178,VPWR,li1,88.0900,100.6400,1.799900
FILLER_32_172,VPWR,li1,85.1000,100.6400,1.799903
FILLER_32_166,VPWR,li1,82.3400,100.6400,1.799905
FILLER_32_153,VPWR,li1,77.2800,100.6400,1.799910
FILLER_32_141,VPWR,li1,73.1400,100.6400,1.799914
FILLER_32_139,VPWR,li1,69.6900,100.6400,1.799917
FILLER_32_119,VPWR,li1,63.0200,100.6400,1.799924
FILLER_32_109,VPWR,li1,56.5800,100.6400,1.799933
FILLER_32_97,VPWR,li1,52.9000,100.6400,1.799936
FILLER_32_85,VPWR,li1,47.3800,100.6400,1.799943
FILLER_32_83,VPWR,li1,43.9300,100.6400,1.799947
FILLER_32_75,VPWR,li1,41.8600,100.6400,1.799949
FILLER_32_70,VPWR,li1,38.1800,100.6400,1.799954
FILLER_32_51,VPWR,li1,29.9000,100.6400,1.799965
FILLER_32_41,VPWR,li1,24.8400,100.6400,1.799973
FILLER_32_29,VPWR,li1,21.6200,100.6400,1.799979
FILLER_32_27,VPWR,li1,18.1700,100.6400,1.799978
FILLER_32_23,VPWR,li1,17.0200,100.6400,1.799977
FILLER_32_11,VPWR,li1,13.3400,100.6400,1.799975
FILLER_32_3,VPWR,li1,7.1300,100.6400,1.799974
FILLER_31_211,VPWR,li1,102.8100,95.2000,1.799860
FILLER_31_195,VPWR,li1,96.1400,95.2000,1.799866
FILLER_31_183,VPWR,li1,92.4600,95.2000,1.799868
FILLER_31_169,VPWR,li1,85.1000,95.2000,1.799876
FILLER_31_160,VPWR,li1,80.9600,95.2000,1.799880
FILLER_31_139,VPWR,li1,69.6900,95.2000,1.799892
FILLER_31_135,VPWR,li1,68.5400,95.2000,1.799894
FILLER_31_129,VPWR,li1,65.0900,95.2000,1.799896
FILLER_31_123,VPWR,li1,63.4800,95.2000,1.799899
FILLER_31_113,VPWR,li1,57.7300,95.2000,1.799905
FILLER_31_111,VPWR,li1,56.8100,95.2000,1.799907
FILLER_31_87,VPWR,li1,46.9200,95.2000,1.799922
FILLER_31_63,VPWR,li1,34.7300,95.2000,1.799945
FILLER_31_57,VPWR,li1,33.1200,95.2000,1.799945
FILLER_31_39,VPWR,li1,24.1500,95.2000,1.799964
FILLER_31_27,VPWR,li1,20.7000,95.2000,1.799972
FILLER_31_15,VPWR,li1,15.1800,95.2000,1.799969
FILLER_31_3,VPWR,li1,9.6600,95.2000,1.799968
FILLER_30_197,VPWR,li1,98.9000,95.2000,1.799862
FILLER_30_194,VPWR,li1,95.2200,95.2000,1.799866
FILLER_30_186,VPWR,li1,92.9200,95.2000,1.799868
FILLER_30_174,VPWR,li1,88.3200,95.2000,1.799872
FILLER_30_162,VPWR,li1,82.8000,95.2000,1.799878
FILLER_30_157,VPWR,li1,77.9700,95.2000,1.799884
FILLER_30_151,VPWR,li1,76.3600,95.2000,1.799884
FILLER_30_141,VPWR,li1,71.3000,95.2000,1.799889
FILLER_30_137,VPWR,li1,69.2300,95.2000,1.799892
FILLER_30_124,VPWR,li1,62.7900,95.2000,1.799899
FILLER_30_120,VPWR,li1,60.9500,95.2000,1.799901
FILLER_30_112,VPWR,li1,57.2700,95.2000,1.799905
FILLER_30_104,VPWR,li1,53.5900,95.2000,1.799911
FILLER_30_93,VPWR,li1,48.9900,95.2000,1.799917
FILLER_30_85,VPWR,li1,46.4600,95.2000,1.799922
FILLER_30_81,VPWR,li1,43.4700,95.2000,1.799927
FILLER_30_67,VPWR,li1,37.0300,95.2000,1.799940
FILLER_30_55,VPWR,li1,33.5800,95.2000,1.799945
FILLER_30_29,VPWR,li1,20.7000,95.2000,1.799972
FILLER_29_220,VPWR,li1,107.6400,89.7600,1.799927
FILLER_29_200,VPWR,li1,100.2800,89.7600,1.799929
FILLER_29_188,VPWR,li1,94.7600,89.7600,1.799931
FILLER_29_169,VPWR,li1,85.1000,89.7600,1.799934
FILLER_29_167,VPWR,li1,82.5700,89.7600,1.799935
FILLER_29_151,VPWR,li1,75.4400,89.7600,1.799939
FILLER_29_143,VPWR,li1,73.1400,89.7600,1.799940
FILLER_29_131,VPWR,li1,68.5400,89.7600,1.799943
FILLER_29_125,VPWR,li1,63.4800,89.7600,1.799945
FILLER_29_113,VPWR,li1,60.2600,89.7600,1.799948
FILLER_29_111,VPWR,li1,56.8100,89.7600,1.799951
FILLER_29_105,VPWR,li1,55.2000,89.7600,1.799951
FILLER_29_93,VPWR,li1,51.0600,89.7600,1.799954
FILLER_29_81,VPWR,li1,45.5400,89.7600,1.799959
FILLER_29_69,VPWR,li1,40.0200,89.7600,1.799964
FILLER_29_57,VPWR,li1,34.5000,89.7600,1.799968
FILLER_29_54,VPWR,li1,30.8200,89.7600,1.799972
FILLER_29_46,VPWR,li1,28.5200,89.7600,1.799974
FILLER_29_31,VPWR,li1,22.5400,89.7600,1.799982
FILLER_29_19,VPWR,li1,17.0200,89.7600,1.799979
FILLER_29_11,VPWR,li1,10.8100,89.7600,1.799977
FILLER_29_3,VPWR,li1,8.7400,89.7600,1.799977
FILLER_28_216,VPWR,li1,106.7200,89.7600,1.799927
FILLER_28_208,VPWR,li1,102.1200,89.7600,1.799928
FILLER_28_203,VPWR,li1,99.3600,89.7600,1.799929
FILLER_28_194,VPWR,li1,95.2200,89.7600,1.799930
FILLER_28_173,VPWR,li1,85.5600,89.7600,1.799934
FILLER_28_149,VPWR,li1,74.7500,89.7600,1.799939
FILLER_28_141,VPWR,li1,72.2200,89.7600,1.799940
FILLER_28_136,VPWR,li1,68.3100,89.7600,1.799943
FILLER_28_132,VPWR,li1,67.1600,89.7600,1.799943
FILLER_28_126,VPWR,li1,63.7100,89.7600,1.799945
FILLER_28_114,VPWR,li1,60.7200,89.7600,1.799948
FILLER_28_102,VPWR,li1,55.2000,89.7600,1.799951
FILLER_28_85,VPWR,li1,45.3100,89.7600,1.799959
FILLER_28_76,VPWR,li1,40.7100,89.7600,1.799964
FILLER_28_65,VPWR,li1,36.8000,89.7600,1.799966
FILLER_28_53,VPWR,li1,32.6600,89.7600,1.799970
FILLER_28_40,VPWR,li1,24.1500,89.7600,1.799979
FILLER_28_32,VPWR,li1,22.0800,89.7600,1.799982
FILLER_28_3,VPWR,li1,7.5900,89.7600,1.799977
FILLER_27_223,VPWR,li1,108.3300,84.3200,1.799910
FILLER_27_219,VPWR,li1,107.1800,84.3200,1.799910
FILLER_27_205,VPWR,li1,100.7400,84.3200,1.799911
FILLER_27_193,VPWR,li1,97.0600,84.3200,1.799913
FILLER_27_188,VPWR,li1,92.4600,84.3200,1.799915
FILLER_27_181,VPWR,li1,89.2400,84.3200,1.799917
FILLER_27_169,VPWR,li1,86.0200,84.3200,1.799918
FILLER_27_166,VPWR,li1,82.3400,84.3200,1.799920
FILLER_27_154,VPWR,li1,79.1200,84.3200,1.799922
FILLER_27_142,VPWR,li1,73.6000,84.3200,1.799926
FILLER_27_125,VPWR,li1,63.2500,84.3200,1.799932
FILLER_27_113,VPWR,li1,60.2600,84.3200,1.799934
FILLER_27_109,VPWR,li1,56.3500,84.3200,1.799937
FILLER_27_101,VPWR,li1,53.8200,84.3200,1.799939
FILLER_27_89,VPWR,li1,49.2200,84.3200,1.799943
FILLER_27_81,VPWR,li1,43.2400,84.3200,1.799950
FILLER_27_69,VPWR,li1,40.0200,84.3200,1.799952
FILLER_27_57,VPWR,li1,34.5000,84.3200,1.799959
FILLER_27_39,VPWR,li1,24.8400,84.3200,1.799972
FILLER_27_35,VPWR,li1,21.8500,84.3200,1.799977
FILLER_27_29,VPWR,li1,20.2400,84.3200,1.799975
FILLER_27_3,VPWR,li1,7.5900,84.3200,1.799971
FILLER_26_221,VPWR,li1,107.8700,84.3200,1.799910
FILLER_26_209,VPWR,li1,104.4200,84.3200,1.799910
FILLER_26_197,VPWR,li1,98.9000,84.3200,1.799912
FILLER_26_190,VPWR,li1,94.3000,84.3200,1.799914
FILLER_26_181,VPWR,li1,89.0100,84.3200,1.799917
FILLER_26_177,VPWR,li1,87.8600,84.3200,1.799917
FILLER_26_165,VPWR,li1,84.1800,84.3200,1.799919
FILLER_26_153,VPWR,li1,78.6600,84.3200,1.799922
FILLER_26_134,VPWR,li1,68.5400,84.3200,1.799928
FILLER_26_115,VPWR,li1,59.1100,84.3200,1.799934
FILLER_26_85,VPWR,li1,47.3800,84.3200,1.799945
FILLER_26_83,VPWR,li1,43.9300,84.3200,1.799950
FILLER_26_49,VPWR,li1,30.8200,84.3200,1.799964
FILLER_26_29,VPWR,li1,19.5500,84.3200,1.799975
FILLER_26_22,VPWR,li1,17.0200,84.3200,1.799974
FILLER_26_6,VPWR,li1,9.2000,84.3200,1.799971
FILLER_25_222,VPWR,li1,108.1000,78.8800,1.799870
FILLER_25_214,VPWR,li1,105.8000,78.8800,1.799870
FILLER_25_208,VPWR,li1,101.8900,78.8800,1.799871
FILLER_25_192,VPWR,li1,95.6800,78.8800,1.799875
FILLER_25_181,VPWR,li1,89.0100,78.8800,1.799880
FILLER_25_169,VPWR,li1,86.0200,78.8800,1.799882
FILLER_25_166,VPWR,li1,82.3400,78.8800,1.799886
FILLER_25_154,VPWR,li1,79.1200,78.8800,1.799890
FILLER_25_141,VPWR,li1,71.0700,78.8800,1.799897
FILLER_25_129,VPWR,li1,67.6200,78.8800,1.799902
FILLER_25_121,VPWR,li1,61.4100,78.8800,1.799909
FILLER_25_117,VPWR,li1,60.2600,78.8800,1.799909
FILLER_25_95,VPWR,li1,49.4500,78.8800,1.799923
FILLER_25_91,VPWR,li1,48.3000,78.8800,1.799925
FILLER_25_79,VPWR,li1,44.6200,78.8800,1.799929
FILLER_25_52,VPWR,li1,29.6700,78.8800,1.799952
FILLER_25_11,VPWR,li1,10.8100,78.8800,1.799964
FILLER_25_3,VPWR,li1,8.7400,78.8800,1.799964
FILLER_24_223,VPWR,li1,108.3300,78.8800,1.799870
FILLER_24_202,VPWR,li1,99.8200,78.8800,1.799872
FILLER_24_195,VPWR,li1,95.4500,78.8800,1.799875
FILLER_24_174,VPWR,li1,86.2500,78.8800,1.799882
FILLER_24_155,VPWR,li1,77.7400,78.8800,1.799890
FILLER_24_151,VPWR,li1,75.2100,78.8800,1.799893
FILLER_24_141,VPWR,li1,70.8400,78.8800,1.799899
FILLER_24_137,VPWR,li1,69.2300,78.8800,1.799899
FILLER_24_129,VPWR,li1,66.7000,78.8800,1.799902
FILLER_24_117,VPWR,li1,62.1000,78.8800,1.799906
FILLER_24_105,VPWR,li1,56.5800,78.8800,1.799914
FILLER_24_97,VPWR,li1,50.3700,78.8800,1.799920
FILLER_24_89,VPWR,li1,46.6900,78.8800,1.799925
FILLER_24_85,VPWR,li1,45.5400,78.8800,1.799929
FILLER_24_83,VPWR,li1,43.9300,78.8800,1.799929
FILLER_24_75,VPWR,li1,41.8600,78.8800,1.799932
FILLER_24_69,VPWR,li1,37.4900,78.8800,1.799940
FILLER_24_54,VPWR,li1,30.5900,78.8800,1.799952
FILLER_24_50,VPWR,li1,29.4400,78.8800,1.799952
FILLER_24_41,VPWR,li1,24.6100,78.8800,1.799964
FILLER_24_29,VPWR,li1,21.6200,78.8800,1.799969
FILLER_24_9,VPWR,li1,9.8900,78.8800,1.799964
FILLER_24_3,VPWR,li1,8.2800,78.8800,1.799964
FILLER_23_223,VPWR,li1,108.3300,73.4400,1.799902
FILLER_23_211,VPWR,li1,105.3400,73.4400,1.799902
FILLER_23_206,VPWR,li1,100.5100,73.4400,1.799902
FILLER_23_200,VPWR,li1,98.9000,73.4400,1.799903
FILLER_23_195,VPWR,li1,95.6800,73.4400,1.799903
FILLER_23_187,VPWR,li1,93.3800,73.4400,1.799904
FILLER_23_180,VPWR,li1,88.5500,73.4400,1.799906
FILLER_23_172,VPWR,li1,85.5600,73.4400,1.799907
FILLER_23_167,VPWR,li1,82.5700,73.4400,1.799908
FILLER_23_129,VPWR,li1,67.6200,73.4400,1.799917
FILLER_23_117,VPWR,li1,59.5700,73.4400,1.799923
FILLER_23_108,VPWR,li1,56.1200,73.4400,1.799926
FILLER_23_96,VPWR,li1,52.4400,73.4400,1.799931
FILLER_23_92,VPWR,li1,48.0700,73.4400,1.799934
FILLER_23_86,VPWR,li1,46.4600,73.4400,1.799937
FILLER_23_70,VPWR,li1,38.6400,73.4400,1.799947
FILLER_23_62,VPWR,li1,34.7300,73.4400,1.799954
FILLER_23_57,VPWR,li1,32.2000,73.4400,1.799961
FILLER_23_54,VPWR,li1,30.8200,73.4400,1.799961
FILLER_23_46,VPWR,li1,28.5200,73.4400,1.799965
FILLER_23_34,VPWR,li1,23.9200,73.4400,1.799973
FILLER_23_22,VPWR,li1,18.4000,73.4400,1.799977
FILLER_23_3,VPWR,li1,9.6600,73.4400,1.799975
FILLER_22_221,VPWR,li1,107.8700,73.4400,1.799902
FILLER_22_213,VPWR,li1,105.3400,73.4400,1.799902
FILLER_22_206,VPWR,li1,100.7400,73.4400,1.799902
FILLER_22_195,VPWR,li1,95.4500,73.4400,1.799903
FILLER_22_189,VPWR,li1,93.8400,73.4400,1.799904
FILLER_22_177,VPWR,li1,89.7000,73.4400,1.799905
FILLER_22_165,VPWR,li1,84.1800,73.4400,1.799908
FILLER_22_151,VPWR,li1,76.3600,73.4400,1.799911
FILLER_22_145,VPWR,li1,72.4500,73.4400,1.799914
FILLER_22_141,VPWR,li1,71.3000,73.4400,1.799915
FILLER_22_103,VPWR,li1,53.1300,73.4400,1.799931
FILLER_22_91,VPWR,li1,47.8400,73.4400,1.799934
FILLER_22_75,VPWR,li1,40.2500,73.4400,1.799947
FILLER_22_69,VPWR,li1,38.6400,73.4400,1.799947
FILLER_22_59,VPWR,li1,32.8900,73.4400,1.799957
FILLER_22_47,VPWR,li1,29.9000,73.4400,1.799965
FILLER_22_41,VPWR,li1,24.6100,73.4400,1.799973
FILLER_22_29,VPWR,li1,21.6200,73.4400,1.799978
FILLER_22_25,VPWR,li1,17.7100,73.4400,1.799976
FILLER_22_16,VPWR,li1,14.2600,73.4400,1.799976
FILLER_22_3,VPWR,li1,8.2800,73.4400,1.799975
FILLER_21_223,VPWR,li1,108.3300,68.0000,1.799933
FILLER_21_215,VPWR,li1,106.2600,68.0000,1.799933
FILLER_21_203,VPWR,li1,101.6600,68.0000,1.799933
FILLER_21_191,VPWR,li1,96.1400,68.0000,1.799934
FILLER_21_177,VPWR,li1,87.1700,68.0000,1.799936
FILLER_21_169,VPWR,li1,85.1000,68.0000,1.799937
FILLER_21_167,VPWR,li1,82.5700,68.0000,1.799938
FILLER_21_155,VPWR,li1,79.5800,68.0000,1.799939
FILLER_21_148,VPWR,li1,74.5200,68.0000,1.799941
FILLER_21_142,VPWR,li1,71.0700,68.0000,1.799943
FILLER_21_138,VPWR,li1,69.9200,68.0000,1.799944
FILLER_21_126,VPWR,li1,66.2400,68.0000,1.799945
FILLER_21_113,VPWR,li1,58.1900,68.0000,1.799950
FILLER_21_105,VPWR,li1,54.0500,68.0000,1.799952
FILLER_21_98,VPWR,li1,50.8300,68.0000,1.799955
FILLER_21_91,VPWR,li1,47.6100,68.0000,1.799957
FILLER_21_83,VPWR,li1,45.5400,68.0000,1.799958
FILLER_21_77,VPWR,li1,41.6300,68.0000,1.799962
FILLER_21_68,VPWR,li1,37.2600,68.0000,1.799966
FILLER_21_57,VPWR,li1,33.5800,68.0000,1.799970
FILLER_21_52,VPWR,li1,30.3600,68.0000,1.799972
FILLER_21_23,VPWR,li1,17.9400,68.0000,1.799982
FILLER_21_11,VPWR,li1,13.3400,68.0000,1.799981
FILLER_21_3,VPWR,li1,7.1300,68.0000,1.799981
FILLER_20_221,VPWR,li1,107.8700,68.0000,1.799933
FILLER_20_209,VPWR,li1,104.4200,68.0000,1.799933
FILLER_20_200,VPWR,li1,97.9800,68.0000,1.799933
FILLER_20_188,VPWR,li1,93.8400,68.0000,1.799934
FILLER_20_176,VPWR,li1,89.2400,68.0000,1.799935
FILLER_20_164,VPWR,li1,83.7200,68.0000,1.799938
FILLER_20_141,VPWR,li1,70.6100,68.0000,1.799943
FILLER_20_134,VPWR,li1,68.5400,68.0000,1.799944
FILLER_20_122,VPWR,li1,64.4000,68.0000,1.799946
FILLER_20_109,VPWR,li1,57.0400,68.0000,1.799950
FILLER_20_97,VPWR,li1,52.9000,68.0000,1.799954
FILLER_20_85,VPWR,li1,47.3800,68.0000,1.799957
FILLER_20_82,VPWR,li1,43.7000,68.0000,1.799960
FILLER_20_74,VPWR,li1,41.4000,68.0000,1.799962
FILLER_20_63,VPWR,li1,35.1900,68.0000,1.799968
FILLER_20_55,VPWR,li1,32.6600,68.0000,1.799970
FILLER_20_43,VPWR,li1,28.0600,68.0000,1.799975
FILLER_20_37,VPWR,li1,23.2300,68.0000,1.799980
FILLER_20_29,VPWR,li1,20.7000,68.0000,1.799983
FILLER_20_15,VPWR,li1,12.6500,68.0000,1.799981
FILLER_20_3,VPWR,li1,9.6600,68.0000,1.799981
FILLER_19_223,VPWR,li1,108.3300,62.5600,1.799860
FILLER_19_217,VPWR,li1,106.7200,62.5600,1.799860
FILLER_19_192,VPWR,li1,94.0700,62.5600,1.799867
FILLER_19_188,VPWR,li1,92.9200,62.5600,1.799867
FILLER_19_176,VPWR,li1,89.2400,62.5600,1.799869
FILLER_19_163,VPWR,li1,80.9600,62.5600,1.799878
FILLER_19_155,VPWR,li1,78.6600,62.5600,1.799881
FILLER_19_142,VPWR,li1,71.3000,62.5600,1.799889
FILLER_19_134,VPWR,li1,69.0000,62.5600,1.799892
FILLER_19_122,VPWR,li1,64.4000,62.5600,1.799897
FILLER_19_118,VPWR,li1,60.0300,62.5600,1.799903
FILLER_19_110,VPWR,li1,56.5800,62.5600,1.799909
FILLER_19_102,VPWR,li1,52.6700,62.5600,1.799916
FILLER_19_96,VPWR,li1,51.0600,62.5600,1.799916
FILLER_19_84,VPWR,li1,46.9200,62.5600,1.799925
FILLER_19_57,VPWR,li1,33.5800,62.5600,1.799948
FILLER_19_52,VPWR,li1,30.3600,62.5600,1.799954
FILLER_19_35,VPWR,li1,22.3100,62.5600,1.799974
FILLER_19_27,VPWR,li1,19.7800,62.5600,1.799974
FILLER_19_3,VPWR,li1,9.6600,62.5600,1.799974
FILLER_18_218,VPWR,li1,107.1800,62.5600,1.799860
FILLER_18_197,VPWR,li1,96.6000,62.5600,1.799865
FILLER_18_194,VPWR,li1,95.2200,62.5600,1.799865
FILLER_18_175,VPWR,li1,86.2500,62.5600,1.799873
FILLER_18_161,VPWR,li1,80.2700,62.5600,1.799878
FILLER_18_153,VPWR,li1,77.7400,62.5600,1.799881
FILLER_18_141,VPWR,li1,73.1400,62.5600,1.799887
FILLER_18_138,VPWR,li1,69.4600,62.5600,1.799892
FILLER_18_130,VPWR,li1,67.1600,62.5600,1.799894
FILLER_18_123,VPWR,li1,62.5600,62.5600,1.799900
FILLER_18_109,VPWR,li1,55.8900,62.5600,1.799909
FILLER_18_104,VPWR,li1,53.5900,62.5600,1.799912
FILLER_18_92,VPWR,li1,48.3000,62.5600,1.799921
FILLER_18_85,VPWR,li1,45.5400,62.5600,1.799925
FILLER_18_83,VPWR,li1,43.9300,62.5600,1.799929
FILLER_18_75,VPWR,li1,41.8600,62.5600,1.799933
FILLER_18_68,VPWR,li1,37.2600,62.5600,1.799943
FILLER_18_60,VPWR,li1,34.9600,62.5600,1.799948
FILLER_18_41,VPWR,li1,25.3000,62.5600,1.799968
FILLER_18_27,VPWR,li1,18.1700,62.5600,1.799974
FILLER_18_15,VPWR,li1,15.1800,62.5600,1.799974
FILLER_18_3,VPWR,li1,9.6600,62.5600,1.799974
FILLER_17_220,VPWR,li1,107.6400,57.1200,1.799869
FILLER_17_208,VPWR,li1,103.9600,57.1200,1.799869
FILLER_17_201,VPWR,li1,98.4400,57.1200,1.799873
FILLER_17_193,VPWR,li1,96.1400,57.1200,1.799875
FILLER_17_181,VPWR,li1,91.5400,57.1200,1.799878
FILLER_17_169,VPWR,li1,86.0200,57.1200,1.799883
FILLER_17_164,VPWR,li1,81.8800,57.1200,1.799886
FILLER_17_146,VPWR,li1,74.0600,57.1200,1.799896
FILLER_17_134,VPWR,li1,69.9200,57.1200,1.799900
FILLER_17_116,VPWR,li1,59.1100,57.1200,1.799913
FILLER_17_111,VPWR,li1,56.8100,57.1200,1.799916
FILLER_17_105,VPWR,li1,54.0500,57.1200,1.799919
FILLER_17_101,VPWR,li1,52.9000,57.1200,1.799923
FILLER_17_89,VPWR,li1,49.2200,57.1200,1.799928
FILLER_17_62,VPWR,li1,35.4200,57.1200,1.799947
FILLER_17_29,VPWR,li1,19.0900,57.1200,1.799972
